,dt,city.name,weather,main.temp,main.pressure,main.humidity,wind.speed,wind.deg,dis
13,2022-07-25 08:00:00,Longyan,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",30.410000000000025,1010,61,0.56,232,44.81
14,2022-07-25 11:00:00,Longyan,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",36.44,1009,41,1.43,206,44.81
15,2022-07-25 14:00:00,Longyan,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",38.170000000000016,1007,33,2.43,216,44.81
16,2022-07-25 17:00:00,Longyan,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",35.53000000000003,1005,42,2.05,221,44.81
17,2022-07-25 20:00:00,Longyan,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",25.07000000000005,1009,94,1.29,42,44.81
18,2022-07-25 23:00:00,Longyan,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",23.55000000000001,1010,88,0.33,21,44.81
19,2022-07-26 02:00:00,Longyan,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",22.840000000000032,1009,84,0.32,75,44.81
20,2022-07-26 05:00:00,Longyan,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",22.860000000000014,1010,86,0.26,226,44.81
21,2022-07-26 08:00:00,Longyan,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",28.07000000000005,1010,70,0.8,193,44.81
22,2022-07-26 11:00:00,Longyan,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",34.47000000000003,1010,49,1.61,215,44.81
23,2022-07-26 14:00:00,Longyan,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",36.910000000000025,1007,39,2.22,213,44.81
24,2022-07-26 17:00:00,Longyan,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",31.170000000000016,1007,62,2.0,21,44.81
25,2022-07-26 20:00:00,Longyan,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",26.310000000000002,1008,77,0.98,276,44.81
26,2022-07-26 23:00:00,Longyan,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",25.470000000000027,1008,85,0.33,264,44.81
27,2022-07-27 02:00:00,Longyan,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",25.54000000000002,1007,83,0.23,237,44.81
28,2022-07-27 05:00:00,Longyan,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",24.400000000000034,1008,88,0.46,238,44.81
29,2022-07-27 08:00:00,Longyan,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",29.08000000000004,1009,72,0.74,222,44.81
30,2022-07-27 11:00:00,Longyan,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",35.64000000000004,1008,45,1.31,210,44.81
31,2022-07-27 14:00:00,Longyan,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",37.110000000000014,1005,38,2.45,219,44.81
32,2022-07-27 17:00:00,Longyan,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",26.920000000000016,1007,82,2.54,56,44.81
33,2022-07-27 20:00:00,Longyan,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",24.900000000000034,1008,87,0.81,72,44.81
34,2022-07-27 23:00:00,Longyan,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",24.260000000000048,1009,87,1.15,56,44.81
35,2022-07-28 02:00:00,Longyan,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",23.950000000000045,1008,84,0.37,111,44.81
36,2022-07-28 05:00:00,Longyan,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",23.52000000000004,1008,85,0.4,158,44.81
37,2022-07-28 08:00:00,Longyan,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",28.33000000000004,1009,73,0.47,179,44.81
38,2022-07-28 11:00:00,Longyan,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",35.08000000000004,1007,47,1.27,221,44.81
39,2022-07-28 14:00:00,Longyan,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",36.28000000000003,1005,43,1.49,213,44.81
